Date Time,PowerGen,Programmed_demand,Imbalance,normPowerGen,difnormPowerGen,lnPowerGen
2020-01-21T00:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T00:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T00:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T00:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T00:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T00:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T01:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T01:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T01:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T01:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T01:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T01:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T02:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T02:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T02:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T02:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T02:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T02:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T03:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T03:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T03:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T03:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T03:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T03:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T04:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T04:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T04:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T04:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T04:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T04:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T05:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T05:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T05:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T05:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T05:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T05:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T06:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T06:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T06:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T06:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T06:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T06:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T07:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T07:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T07:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T07:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T07:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T07:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T08:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T08:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T08:20:00.000+02:00,0.1,0.2,0.1,-39.4833,0.1,0.0953
2020-01-21T08:30:00.000+02:00,0.8,1.6,0.8,-38.7833,0.7,0.5878
2020-01-21T08:40:00.000+02:00,1.9,3.8,1.9,-37.6833,1.1,1.0647
2020-01-21T08:50:00.000+02:00,3.2,6.4,3.2,-36.3833,1.3,1.4351
2020-01-21T09:00:00.000+02:00,5.0,10.0,5.0,-34.5833,1.8,1.7918
2020-01-21T09:10:00.000+02:00,5.0,10.0,5.0,-34.5833,0.0,1.7918
2020-01-21T09:20:00.000+02:00,6.6,13.2,6.6,-32.9833,1.6,2.0281
2020-01-21T09:30:00.000+02:00,5.1,10.2,5.1,-34.4833,-1.5,1.8083
2020-01-21T09:40:00.000+02:00,10.3,20.6,10.3,-29.2833,5.2,2.4248
2020-01-21T09:50:00.000+02:00,9.8,19.6,9.8,-29.7833,-0.5,2.3795
2020-01-21T10:00:00.000+02:00,14.0,28.0,14.0,-25.5833,4.2,2.7081
2020-01-21T10:10:00.000+02:00,14.8,29.6,14.8,-24.7833,0.8,2.76
2020-01-21T10:20:00.000+02:00,16.6,33.2,16.6,-22.9833,1.8,2.8679
2020-01-21T10:30:00.000+02:00,15.0,30.0,15.0,-24.5833,-1.6,2.7726
2020-01-21T10:40:00.000+02:00,19.3,38.6,19.3,-20.2833,4.3,3.0106
2020-01-21T10:50:00.000+02:00,22.1,44.2,22.1,-17.4833,2.8,3.1398
2020-01-21T11:00:00.000+02:00,24.9,49.8,24.9,-14.6833,2.8,3.2542
2020-01-21T11:10:00.000+02:00,22.8,45.6,22.8,-16.7833,-2.1,3.1697
2020-01-21T11:20:00.000+02:00,21.2,42.4,21.2,-18.3833,-1.6,3.1001
2020-01-21T11:30:00.000+02:00,23.7,47.4,23.7,-15.8833,2.5,3.2068
2020-01-21T11:40:00.000+02:00,20.2,40.4,20.2,-19.3833,-3.5,3.054
2020-01-21T11:50:00.000+02:00,22.7,45.4,22.7,-16.8833,2.5,3.1655
2020-01-21T12:00:00.000+02:00,22.0,44.0,22.0,-17.5833,-0.7,3.1355
2020-01-21T12:10:00.000+02:00,32.0,64.0,32.0,-7.5833,10.0,3.4965
2020-01-21T12:20:00.000+02:00,19.0,38.0,19.0,-20.5833,-13.0,2.9957
2020-01-21T12:30:00.000+02:00,16.6,33.2,16.6,-22.9833,-2.4,2.8679
2020-01-21T12:40:00.000+02:00,15.7,31.4,15.7,-23.8833,-0.9,2.8154
2020-01-21T12:50:00.000+02:00,15.5,31.0,15.5,-24.0833,-0.2,2.8034
2020-01-21T13:00:00.000+02:00,15.6,31.2,15.6,-23.9833,0.1,2.8094
2020-01-21T13:10:00.000+02:00,14.3,28.6,14.3,-25.2833,-1.3,2.7279
2020-01-21T13:20:00.000+02:00,14.2,28.4,14.2,-25.3833,-0.1,2.7213
2020-01-21T13:30:00.000+02:00,12.7,25.4,12.7,-26.8833,-1.5,2.6174
2020-01-21T13:40:00.000+02:00,12.2,24.4,12.2,-27.3833,-0.5,2.5802
2020-01-21T13:50:00.000+02:00,9.2,18.4,9.2,-30.3833,-3.0,2.3224
2020-01-21T14:00:00.000+02:00,8.9,17.8,8.9,-30.6833,-0.3,2.2925
2020-01-21T14:10:00.000+02:00,8.7,17.4,8.7,-30.8833,-0.2,2.2721
2020-01-21T14:20:00.000+02:00,7.7,15.4,7.7,-31.8833,-1.0,2.1633
2020-01-21T14:30:00.000+02:00,6.0,12.0,6.0,-33.5833,-1.7,1.9459
2020-01-21T14:40:00.000+02:00,5.7,11.4,5.7,-33.8833,-0.3,1.9021
2020-01-21T14:50:00.000+02:00,6.6,13.2,6.6,-32.9833,0.9,2.0281
2020-01-21T15:00:00.000+02:00,9.7,19.4,9.7,-29.8833,3.1,2.3702
2020-01-21T15:10:00.000+02:00,10.3,20.6,10.3,-29.2833,0.6,2.4248
2020-01-21T15:20:00.000+02:00,8.1,16.2,8.1,-31.4833,-2.2,2.2083
2020-01-21T15:30:00.000+02:00,5.9,11.8,5.9,-33.6833,-2.2,1.9315
2020-01-21T15:40:00.000+02:00,4.2,8.4,4.2,-35.3833,-1.7,1.6487
2020-01-21T15:50:00.000+02:00,4.4,8.8,4.4,-35.1833,0.2,1.6864
2020-01-21T16:00:00.000+02:00,3.7,7.4,3.7,-35.8833,-0.7,1.5476
2020-01-21T16:10:00.000+02:00,4.1,8.2,4.1,-35.4833,0.4,1.6292
2020-01-21T16:20:00.000+02:00,4.5,9.0,4.5,-35.0833,0.4,1.7047
2020-01-21T16:30:00.000+02:00,3.7,7.4,3.7,-35.8833,-0.8,1.5476
2020-01-21T16:40:00.000+02:00,2.3,4.6,2.3,-37.2833,-1.4,1.1939
2020-01-21T16:50:00.000+02:00,1.4,2.8,1.4,-38.1833,-0.9,0.8755
2020-01-21T17:00:00.000+02:00,1.2,2.4,1.2,-38.3833,-0.2,0.7885
2020-01-21T17:10:00.000+02:00,0.8,1.6,0.8,-38.7833,-0.4,0.5878
2020-01-21T17:20:00.000+02:00,0.6,1.2,0.6,-38.9833,-0.2,0.47
2020-01-21T17:30:00.000+02:00,0.6,1.2,0.6,-38.9833,0.0,0.47
2020-01-21T17:40:00.000+02:00,0.7,1.4,0.7,-38.8833,0.1,0.5306
2020-01-21T17:50:00.000+02:00,0.1,0.2,0.1,-39.4833,-0.6,0.0953
2020-01-21T18:00:00.000+02:00,0.1,0.2,0.1,-39.4833,0.0,0.0953
2020-01-21T18:10:00.000+02:00,0.1,0.2,0.1,-39.4833,0.0,0.0953
2020-01-21T18:20:00.000+02:00,0.0,0.0,0.0,-39.5833,-0.1,0.0
2020-01-21T18:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T18:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T18:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T19:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T19:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T19:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T19:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T19:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T19:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T20:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T20:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T20:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T20:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T20:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T20:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T21:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T21:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T21:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T21:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T21:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T21:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T22:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T22:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T22:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T22:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T22:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T22:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T23:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T23:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T23:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T23:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T23:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-21T23:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T00:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T00:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T00:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T00:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T00:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T00:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T01:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T01:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T01:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T01:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T01:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T01:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T02:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T02:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T02:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T02:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T02:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T02:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T03:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T03:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T03:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T03:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T03:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T03:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T04:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T04:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T04:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T04:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T04:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T04:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T05:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T05:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T05:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T05:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T05:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T05:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T06:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T06:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T06:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T06:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T06:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T06:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T07:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T07:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T07:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T07:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T07:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T07:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T08:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T08:10:00.000+02:00,0.1,0.2,0.1,-39.4833,0.1,0.0953
2020-01-22T08:20:00.000+02:00,1.9,3.8,1.9,-37.6833,1.8,1.0647
2020-01-22T08:30:00.000+02:00,4.7,9.4,4.7,-34.8833,2.8,1.7405
2020-01-22T08:40:00.000+02:00,8.1,16.2,8.1,-31.4833,3.4,2.2083
2020-01-22T08:50:00.000+02:00,12.0,24.0,12.0,-27.5833,3.9,2.5649
2020-01-22T09:00:00.000+02:00,16.3,32.6,16.3,-23.2833,4.3,2.8507
2020-01-22T09:10:00.000+02:00,20.3,40.6,20.3,-19.2833,4.0,3.0587
2020-01-22T09:20:00.000+02:00,24.2,48.4,24.2,-15.3833,3.9,3.2268
2020-01-22T09:30:00.000+02:00,28.0,56.0,28.0,-11.5833,3.8,3.3673
2020-01-22T09:40:00.000+02:00,31.0,62.0,31.0,-8.5833,3.0,3.4657
2020-01-22T09:50:00.000+02:00,35.0,70.0,35.0,-4.5833,4.0,3.5835
2020-01-22T10:00:00.000+02:00,38.0,76.0,38.0,-1.5833,3.0,3.6636
2020-01-22T10:10:00.000+02:00,42.0,84.0,42.0,2.4167,4.0,3.7612
2020-01-22T10:20:00.000+02:00,45.0,90.0,45.0,5.4167,3.0,3.8286
2020-01-22T10:30:00.000+02:00,48.0,96.0,48.0,8.4167,3.0,3.8918
2020-01-22T10:40:00.000+02:00,50.0,100.0,50.0,10.4167,2.0,3.9318
2020-01-22T10:50:00.000+02:00,53.0,106.0,53.0,13.4167,3.0,3.989
2020-01-22T11:00:00.000+02:00,55.0,110.0,55.0,15.4167,2.0,4.0254
2020-01-22T11:10:00.000+02:00,57.0,114.0,57.0,17.4167,2.0,4.0604
2020-01-22T11:20:00.000+02:00,58.0,116.0,58.0,18.4167,1.0,4.0775
2020-01-22T11:30:00.000+02:00,60.0,120.0,60.0,20.4167,2.0,4.1109
2020-01-22T11:40:00.000+02:00,61.0,122.0,61.0,21.4167,1.0,4.1271
2020-01-22T11:50:00.000+02:00,74.0,148.0,74.0,34.4167,13.0,4.3175
2020-01-22T12:00:00.000+02:00,75.0,150.0,75.0,35.4167,1.0,4.3307
2020-01-22T12:10:00.000+02:00,76.0,152.0,76.0,36.4167,1.0,4.3438
2020-01-22T12:20:00.000+02:00,76.0,152.0,76.0,36.4167,0.0,4.3438
2020-01-22T12:30:00.000+02:00,78.0,156.0,78.0,38.4167,2.0,4.3694
2020-01-22T12:40:00.000+02:00,77.0,154.0,77.0,37.4167,-1.0,4.3567
2020-01-22T12:50:00.000+02:00,80.0,160.0,80.0,40.4167,3.0,4.3944
2020-01-22T13:00:00.000+02:00,70.0,140.0,70.0,30.4167,-10.0,4.2627
2020-01-22T13:10:00.000+02:00,66.0,132.0,66.0,26.4167,-4.0,4.2047
2020-01-22T13:20:00.000+02:00,46.0,92.0,46.0,6.4167,-20.0,3.8501
2020-01-22T13:30:00.000+02:00,45.0,90.0,45.0,5.4167,-1.0,3.8286
2020-01-22T13:40:00.000+02:00,40.0,80.0,40.0,0.4167,-5.0,3.7136
2020-01-22T13:50:00.000+02:00,35.0,70.0,35.0,-4.5833,-5.0,3.5835
2020-01-22T14:00:00.000+02:00,44.0,88.0,44.0,4.4167,9.0,3.8067
2020-01-22T14:10:00.000+02:00,45.0,90.0,45.0,5.4167,1.0,3.8286
2020-01-22T14:20:00.000+02:00,34.0,68.0,34.0,-5.5833,-11.0,3.5553
2020-01-22T14:30:00.000+02:00,37.0,74.0,37.0,-2.5833,3.0,3.6376
2020-01-22T14:40:00.000+02:00,37.0,74.0,37.0,-2.5833,0.0,3.6376
2020-01-22T14:50:00.000+02:00,21.5,43.0,21.5,-18.0833,-15.5,3.1135
2020-01-22T15:00:00.000+02:00,19.0,38.0,19.0,-20.5833,-2.5,2.9957
2020-01-22T15:10:00.000+02:00,16.3,32.6,16.3,-23.2833,-2.7,2.8507
2020-01-22T15:20:00.000+02:00,14.9,29.8,14.9,-24.6833,-1.4,2.7663
2020-01-22T15:30:00.000+02:00,15.3,30.6,15.3,-24.2833,0.4,2.7912
2020-01-22T15:40:00.000+02:00,18.2,36.4,18.2,-21.3833,2.9,2.9549
2020-01-22T15:50:00.000+02:00,21.0,42.0,21.0,-18.5833,2.8,3.091
2020-01-22T16:00:00.000+02:00,18.0,36.0,18.0,-21.5833,-3.0,2.9444
2020-01-22T16:10:00.000+02:00,21.7,43.4,21.7,-17.8833,3.7,3.1224
2020-01-22T16:20:00.000+02:00,17.7,35.4,17.7,-21.8833,-4.0,2.9285
2020-01-22T16:30:00.000+02:00,18.5,37.0,18.5,-21.0833,0.8,2.9704
2020-01-22T16:40:00.000+02:00,20.0,40.0,20.0,-19.5833,1.5,3.0445
2020-01-22T16:50:00.000+02:00,18.2,36.4,18.2,-21.3833,-1.8,2.9549
2020-01-22T17:00:00.000+02:00,18.2,36.4,18.2,-21.3833,0.0,2.9549
2020-01-22T17:10:00.000+02:00,17.2,34.4,17.2,-22.3833,-1.0,2.9014
2020-01-22T17:20:00.000+02:00,14.8,29.6,14.8,-24.7833,-2.4,2.76
2020-01-22T17:30:00.000+02:00,6.0,12.0,6.0,-33.5833,-8.8,1.9459
2020-01-22T17:40:00.000+02:00,3.7,7.4,3.7,-35.8833,-2.3,1.5476
2020-01-22T17:50:00.000+02:00,3.6,7.2,3.6,-35.9833,-0.1,1.5261
2020-01-22T18:00:00.000+02:00,2.9,5.8,2.9,-36.6833,-0.7,1.361
2020-01-22T18:10:00.000+02:00,1.7,3.4,1.7,-37.8833,-1.2,0.9933
2020-01-22T18:20:00.000+02:00,0.4,0.8,0.4,-39.1833,-1.3,0.3365
2020-01-22T18:30:00.000+02:00,0.0,0.0,0.0,-39.5833,-0.4,0.0
2020-01-22T18:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T18:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T19:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T19:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T19:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T19:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T19:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T19:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T20:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T20:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T20:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T20:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T20:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T20:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T21:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T21:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T21:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T21:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T21:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T21:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T22:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T22:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T22:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T22:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T22:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T22:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T23:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T23:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T23:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T23:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T23:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-22T23:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-23T00:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-23T00:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-23T00:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-23T00:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-23T00:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-23T00:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-23T01:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-23T01:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-23T01:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-23T01:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-23T01:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-23T01:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-23T02:00:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-23T02:10:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-23T02:20:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-23T02:30:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-23T02:40:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
2020-01-23T02:50:00.000+02:00,0.0,0.0,0.0,-39.5833,0.0,0.0
